ID,Barcode,Item_Name,MRP,Rate_A,Rate_B,WS_Price,Rate_C,Last_Used,Available_Stock,UOM,HSN,Tax_Percentage,Discount_Percentage,Low_Stock_Quantity,Expiry_Date,Description,Total_Sold,Brand_Name,Supplier_Name,Full_Bin_Qty,Managed_Bin
3667,3667,Mould C Cup Bra 44,260,210,0,115,0,06-09-2021,5,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3668,3668,Push Up Bra 2388 - 38 Skin,680,400,400,150,250,23-01-2021,1,Pcs,6212,0,0,0,01-01-2100,Sunder Non Wired Slim Pad,0,,,0,FALSE
3669,3669,Feeding Bra Hosiery 38,136,110,110,63,100,12-05-2021,10,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
3670,3670,Feeding Bra Hosiery 40,136,110,110,63,100,12-05-2021,12,Pcs,6212,0,0,2,01-01-2100,Swaroop,0,,,0,FALSE
3671,3671,5005 Seamless Mould Bra 30,136,110,100,58,100,25-01-2023,11,Pcs,6212,0,0,2,01-01-2100,Swaroop,7,,,0,FALSE
3672,3672,5005 Seamless Mould Bra 32,136,110,95,58,95,25-01-2023,8,Pcs,6212,0,0,2,01-01-2100,Swaroop,10,,,0,FALSE
3673,3673,5005 Seamless Mould Bra 34,136,110,95,58,95,28-09-2022,3,Pcs,6212,0,0,2,01-01-2100,Swaroop,4,,,0,FALSE
3674,3674,5005 Seamless Mould Bra 36,136,110,95,58,95,18-12-2022,4,Pcs,6212,0,0,2,01-01-2100,Swaroop,2,,,0,FALSE
3675,3675,Aliya /Hosiery C-Cup Bra 34,150,125,0,68,0,07-01-2023,1,Pcs,6212,0,0,2,01-01-2100,Swaroop,11,,,0,FALSE
3676,3676,Aliya Bra 36,151,125,0,72,0,25-01-2023,0,Pcs,6212,0,0,2,01-01-2100,Swaroop,9,,,0,FALSE
3677,3677,Aliya Bra 38,155,125,0,72,0,08-09-2022,6,Pcs,6212,0,0,2,01-01-2100,Swaroop,5,,,0,FALSE
3678,3678,Aliya Bra 40,155,125,0,72,0,20-12-2022,2,Pcs,6212,0,0,2,01-01-2100,Swaroop,4,,,0,FALSE
3679,3679,Rani Set 30,220,180,0,100,0,17-03-2021,2,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3680,3680,Rani Set 32,220,180,0,100,0,20-01-2022,1,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3681,3681,Rani Set 34,220,180,0,100,0,29-04-2022,1,Pcs,,0,0,0,01-01-2100,Swaroop,4,,,0,FALSE
3682,3682,Rani Set 36,220,180,0,100,0,04-12-2021,2,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3683,3683,Cute Set 30,282,220,0,130,0,12-05-2021,6,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3684,3684,Cute Set 32,282,220,0,130,0,29-03-2022,-1,Pcs,,0,0,0,01-01-2100,Swaroop,1,,,0,FALSE
3685,3685,Cute Set 34,282,220,0,130,0,17-11-2021,-3,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3686,3686,OK Slip Mix,60,45,45,26,40,22-01-2023,30,Pcs,,0,0,2,01-01-2100,Swaroop,10,,,0,FALSE
3687,3687,Tummy Shaper Belt Mediwera M Skin,497,350,350,235,295,11-09-2022,4,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3688,3688,Tummy Shaper Belt Mediwera L Blk,497,350,350,235,295,19-03-2022,5,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3689,3689,Tummy Shaper Belt Mediwera L Skin,497,350,350,235,295,28-12-2022,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3690,3690,Tummy Shaper Belt Mediwera XL Blk,497,350,350,235,295,09-03-2022,6,Pcs,,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3691,3691,Tummy Shaper Belt Mediwera XL Skin,497,350,350,235,295,18-01-2023,5,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3692,3692,Tummy Shaper Belt Mediwera 2XL Blk,497,350,350,235,295,09-03-2022,6,Pcs,,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3693,3693,Tummy Shaper Belt Mediwera 2XL Skin,497,350,350,235,295,09-03-2022,7,Pcs,,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3694,3694,Tummy Shaper Panty Mediwera M Skin,629,450,400,275,365,21-01-2023,5,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3695,3695,Tummy Shaper Panty Mediwera L Blk,629,450,400,275,365,23-12-2022,3,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3696,3696,Tummy Shaper Panty Mediwera L Skin,629,450,400,275,365,23-12-2022,6,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3697,3697,Tummy Shaper Panty Mediwera XL Blk,629,450,400,275,365,09-01-2023,4,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,5,,,0,FALSE
3698,3698,Tummy Shaper Panty Mediwera XL Skin,629,450,400,275,365,23-12-2022,6,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3699,3699,Tummy Shaper Panty Mediwera 2XL Blk,629,450,400,275,365,23-12-2022,5,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3700,3700,Tummy Shaper Panty Mediwera 2XL Skin,629,450,400,275,365,23-12-2022,6,Pcs,6108,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3701,3701,Short Slimmer Shaper Mediwera M Skin,829,550,500,340,460,15-01-2023,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3702,3702,Short Slimmer Shaper Mediwera L Blk,829,550,500,340,460,19-01-2023,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3703,3703,Short Slimmer Shaper Mediwera L Skin,829,550,500,340,460,23-12-2022,4,Pcs,,0,0,0,01-01-2100,MS Enterprises,3,,,0,FALSE
3704,3704,Short Slimmer Shaper Mediwera XL Blk,829,550,500,340,460,27-02-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3705,3705,Short Slimmer Shaper Mediwera XL Skin,829,550,500,340,460,23-12-2022,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3706,3706,Short Slimmer Shaper Mediwera XXL Blk,829,550,500,340,460,22-10-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3707,3707,Short Slimmer Shaper Mediwera XXL Skin,829,550,500,340,460,30-11-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3708,3708,High Waist Shaper Mediwera M Skin,1029,700,650,480,620,12-03-2022,1,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3709,3709,High Waist Shaper Mediwera L Blk,1029,700,650,480,620,02-10-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3710,3710,High Waist Shaper Mediwera L Skin,1029,700,650,480,620,15-01-2023,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,4,,,0,FALSE
3711,3711,High Waist Shaper Mediwera XL Blk,1029,700,650,480,620,19-06-2022,2,Pcs,,0,0,0,01-01-2100,MS Enterprises,1,,,0,FALSE
3712,3712,High Waist Shaper Mediwera XL Skin,1029,700,650,480,620,23-12-2022,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,4,,,0,FALSE
3713,3713,High Waist Shaper Mediwera 2XL Blk,1029,700,650,480,620,09-03-2022,3,Pcs,,0,0,0,01-01-2100,MS Enterprises,0,,,0,FALSE
3714,3714,High Waist Shaper Mediwera 2XL Skin,1029,700,650,480,620,14-01-2023,1,Pcs,,0,0,0,01-01-2100,MS Enterprises,2,,,0,FALSE
3715,3715,Kly Aarvi T-Shirt D 42,355,320,0,220.1,0,16-02-2021,2,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,0,,,0,FALSE
3716,3716,Kly Maashi C-Cup 32 Red,329,305,0,204.35,0,08-02-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,0,,,0,FALSE
3717,3717,Kly Maashi C-Cup 32 Pink,390,350,0,265.2,0,09-03-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,0,,,0,FALSE
3718,3718,Kly Sharon C Slim Pad 32,347,310,0,215.14,0,22-10-2022,0,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,5,,,0,FALSE
3719,3719,Kly Sharon C Slim Pad 34,397,350,0,246.14,0,19-11-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,11,,,0,FALSE
3720,3720,Kly Sharon C Slim Pad 36,347,310,0,215.14,0,16-10-2022,3,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,2,,,0,FALSE
3721,3721,Kly Aarvi T-Shirt D 44,355,320,0,220.1,0,12-10-2022,4,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,1,,,0,FALSE
3722,3722,6525 30 Bra 315,315,280,280,204.75,280,08-01-2023,5,Pcs,6212,0,0,2,01-01-2100,6525- Bra - Body Care-Jabalpur,12,,,0,FALSE
3723,3723,6525 32 Bra 315,315,280,280,204.75,280,07-01-2023,0,Pcs,6212,0,0,2,01-01-2100,6525- Bra - Body Care-Jabalpur,16,,,0,FALSE
3724,3724,6525 34 Bra,315,280,270,204.75,270,15-01-2023,4,Pcs,6212,0,0,2,01-01-2100,6525- Bra - Body Care-Jabalpur,16,,,6,TRUE
3725,3725,6525 36 Bra,315,280,270,204.75,270,25-01-2023,3,Pcs,6212,0,0,2,01-01-2100,6525- Bra - Body Care-Jabalpur,5,,,6,TRUE
3726,3726,5589 32C -Cup Bra,300,275,275,195,275,20-01-2023,1,Pcs,6212,0,0,2,01-01-2100,R.K Traders,3,,,0,FALSE
3727,3727,5589 34C -Cup Bra,350,315,275,280,275,26-11-2022,0,Pcs,6212,0,0,2,01-01-2100,R.K Traders,20,,,0,FALSE
3728,3728,5589 36C  -Cup Bra,350,310,275,227.5,275,06-12-2022,3,Pcs,6212,0,0,2,01-01-2100,R.K Traders,6,,,6,TRUE
3729,3729,5589 38C -Cup Bra,300,275,275,195,275,08-11-2022,3,Pcs,6212,0,0,2,01-01-2100,R.K Traders,2,,,0,FALSE
3730,3730,52 D Sanitory Panty S,160,140,0,108,0,29-04-2022,0,Pcs,6108,0,0,1,01-01-2100,Anil Internatinal-Body Care,1,,,0,FALSE
3731,3731,52 D Sanitory Panty M,160,140,0,108,0,26-10-2021,0,Pcs,6108,0,0,1,01-01-2100,Anil Internatinal-Body Care,0,,,0,FALSE
3732,3732,52 D Sanitory Panty L,160,140,0,108,0,05-07-2021,0,Pcs,6108,0,0,1,01-01-2100,Anil Internatinal-Body Care,0,,,0,FALSE
3733,3733,52 D Sanitory Panty XL,160,140,0,108,0,05-07-2021,1,Pcs,6108,0,0,1,01-01-2100,Anil Internatinal-Body Care,0,,,0,FALSE
3734,3734,52 D Sanitory Panty 2XL,162,145,0,109.5,0,13-01-2022,3,Pcs,6108,0,0,1,01-01-2100,Anil Internatinal-Body Care,0,,,0,FALSE
3735,3735,A112 Enamor Full Coverage Bra 34C White,849,770,680,598.88,535,14-11-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3736,3736,A112 Enamor Full Coverage Bra 36C White,949,850,850,669.425,850,07-07-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,1,TRUE
3737,3737,A112 Enamor Full Coverage Bra 38C White,799,720,680,563.61,535,31-01-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3738,3738,A112 Enamor Full Coverage Bra 40C White,879,790,680,620,535,31-01-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3739,3739,A112 Enamor Full Coverage Bra 34D White,949,850,850,669.425,850,07-12-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,2,,,1,TRUE
3740,3740,A112 Enamor Full Coverage Bra 36D White,799,720,680,563.61,535,31-01-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3741,3741,A112 Enamor Full Coverage Bra 38D White,949,850,850,669.425,850,07-07-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,1,TRUE
3742,3742,A112 Enamor Full Coverage Bra 40D White,1049,940,680,739.965,535,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3743,3743,A112 Enamor Full Coverage Bra 36DD Pale Skin,1049,940,750,739.965,588,29-10-2022,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,1,,,0,FALSE
3744,3744,A112 Enamor Full Coverage Bra 38DD Pale Skin,1049,940,750,739.965,588,06-12-2022,2,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3745,3745,A112 Enamor Full Coverage Bra 40DD Pale Skin,939,845,750,662.37,588,14-11-2021,1,Pcs.,6212,0,0,0,01-01-2100,Queenss Enamor,0,,,0,FALSE
3746,3746,3001P Small,219,200,195,151.14,182.94,13-07-2022,3,Pcs,,0,0,1,01-01-2100,Pagali Jockey,1,,,0,FALSE
3747,3747,Pro D-Cup 32,160,130,130,80,130,25-05-2022,0,Pcs,,0,0,1,01-01-2100,Bakliwal,1,,,0,FALSE
3748,3748,Pro D-Cup 34,160,130,130,80,130,04-12-2021,0,Pcs,,0,0,1,01-01-2100,Bakliwal,0,,,0,FALSE
3749,3749,Pro D-Cup 36,160,130,130,80,130,07-06-2022,0,Pcs,,0,0,1,01-01-2100,Bakliwal,4,,,0,FALSE
3750,3750,Kavita Panty 2XL,98,75,75,49,75,19-03-2022,7,Pcs,6108,0,0,0,01-01-2100,Bakliwal,3,,,0,FALSE
3751,3751,SONA Panty XL,120,90,90,60,90,24-04-2022,-1,Pcs,6108,0,0,2,01-01-2100,Bakliwal,1,,,0,FALSE
3752,3752,SONA Panty 2XL,130,100,100,65,95,15-09-2022,3,Pcs,6108,0,0,2,01-01-2100,Bakliwal,3,,,0,FALSE
3753,3753,Bloomer Pingme 60,55,45,45,23,39.5,17-10-2021,28,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,0,,,0,FALSE
3754,3754,Bloomer Pingme 65,55,45,45,23,39.5,18-12-2021,0,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,0,,,0,FALSE
3755,3755,Bloomer Pingme 70,55,45,45,23,39.5,04-12-2022,1,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,7,,,0,FALSE
3756,3756,Bloomer Pingme 75,55,45,45,23,39.5,26-06-2021,0,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,0,,,0,FALSE
3757,3757,Bloomer Koyal/Kunal 50,55,45,45,21,39.5,13-02-2022,6,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,0,,,0,FALSE
3758,3758,Bloomer Koyal/Kunal 55,55,45,45,21,39.5,16-10-2022,7,Pcs,,0,0,3,01-01-2100,Geeta Hosiery,1,,,0,FALSE
3759,3759,Feeding Gown Top n Touch Cotton 9216,480,350,230,215,195,07-11-2022,2,Pcs,,0,0,0,01-01-2100,Bakliwal,4,,,0,FALSE
3760,3760,Cotton Gown B0B3,460,325,325,214,325,17-12-2022,23,Pcs,,0,0,0,01-01-2100,Geeta Hosiery,6,,,0,FALSE
3761,3761,Feeding  Cotton Gown Hello Partner Vol-612,420,350,325,192,325,02-09-2022,1,Pcs,,0,0,2,01-01-2100,Geeta Hosiery,1,,,0,FALSE
3762,3762,Top n Touch Cotton Gown,455,350,325,230,325,26-09-2022,3,Pcs,,0,0,0,01-01-2100,SSD Center Geeta,1,,,0,FALSE
3763,3763,Butterfly Panty S PR,90,70,0,45,0,13-01-2021,0,Pcs,6108,0,0,2,01-01-2100,Bakliwal Hosiery,0,,,0,FALSE
3764,3764,Butterfly Panty M PR,90,70,0,45,0,25-03-2022,3,Pcs,6108,0,0,2,01-01-2100,Bakliwal Hosiery,1,,,0,FALSE
3765,3765,Butterfly Panty L PR,90,70,0,45,0,13-09-2021,0,Pcs,6108,0,0,2,01-01-2100,Bakliwal Hosiery,0,,,0,FALSE
3766,3766,Butterfly Panty XL PR,90,70,0,45,0,26-11-2022,2,Pcs,6108,0,0,2,01-01-2100,Bakliwal Hosiery,3,,,0,FALSE
3767,3767,Butterfly Panty XXL PR,90,70,0,45,0,08-12-2021,5,Pcs,6108,0,0,2,01-01-2100,Bakliwal Hosiery,0,,,0,FALSE
3768,3768,Printed Tube Top 8738 Mix,399,250,250,139,250,15-07-2022,-1,Pcs,,0,0,1,01-01-2100,Bharat Hosiery,1,,,0,FALSE
3769,3769,Buster 2020,430,320,320,160,295,14-07-2021,0,Pcs,,0,0,2,01-01-2100,Bharat Hosiery,0,,,0,FALSE
3770,3770,Gown Simran Sheetal Love Angel Alpine,750,600,550,433,550,26-11-2022,16,Pcs,,0,0,0,01-01-2100,Bharat Handloom SSD Center,11,,,0,FALSE
3771,3771,Cotton Gown C0C3,580,465,450,325,450,20-12-2022,28,Pcs,,0,0,0,01-01-2100,SSD Center,6,,,0,FALSE
3772,3772,Hello Partner Cotton Pocket Gown,399,350,0,250,0,22-04-2022,0,Pcs,,0,0,2,01-01-2100,Jhulelal,1,,,0,FALSE
3773,3773,Sapna Long Frock Gown,599,450,450,320,450,10-01-2023,0,Pcs,,0,0,1,01-01-2100,Jhulelal,2,,,0,FALSE
3774,3774,Kesar Heavy Reyon Plates Gown,799,650,550,433,550,27-12-2022,5,Pcs,,0,0,0,01-01-2100,SSD Ceter,1,,,0,FALSE
3775,3775,Short  Gown Shetal NX L,599,480,450,240,450,29-12-2022,4,Pcs,,0,0,2,01-01-2100,Jhulelal,2,,,0,FALSE
3776,3776,Short  Gown Shetal NX XL,599,500,500,255,500,11-11-2021,4,Pcs,,0,0,2,01-01-2100,Jhulelal,0,,,0,FALSE
3777,3777,Short  Gown Shetal NX 2XL,699,520,520,265,500,13-11-2021,2,Pcs,,0,0,2,01-01-2100,Jhulelal,0,,,0,FALSE
3778,3778,Hot Pant Night Suit Shetal NX S,599,450,450,290,450,19-02-2022,0,Pcs,,0,0,2,01-01-2100,Jhulelal,0,,,0,FALSE
3779,3779,Hot Pant Night Suit Shetal NX L,599,470,450,310,450,28-06-2021,0,Pcs,,0,0,2,01-01-2100,Jhulelal,0,,,0,FALSE
3780,3780,TOP 7 Slip,220,200,200,138,200,05-07-2022,6,Pcs,,0,0,1,01-01-2100,Sunder,2,,,0,FALSE
3781,3781,Lycra Print Bra 38,130,110,95,65,95,23-07-2022,10,Pcs,6212,0,0,1,01-01-2100,Bakliwal,2,,,0,FALSE
3782,3782,Lycra Print Bra 40,130,110,95,65,95,25-01-2023,18,Pcs,6212,0,0,1,01-01-2100,Bakliwal,2,,,0,FALSE
3783,3783,Micro Foam PR 28,180,150,0,90,0,14-03-2022,3,Pcs,,0,0,1,01-01-2100,Bakliwal,1,,,0,FALSE
3784,3784,Micro Foam PR 30,225,195,150,112.5,0,26-08-2022,0,Pcs,,0,0,1,01-01-2100,Bakliwal,5,,,0,FALSE
3785,3785,Rajesh Gown 2XL,450,380,350,255,350,01-07-2021,1,Pcs,,0,0,0,01-01-2100,bharat,0,,,0,FALSE
3786,3786,Vibrant Sleeveless Gown,550,480,490,336,0,12-06-2021,4,Pcs,6212,0,0,0,01-01-2100,Bharat,0,,,0,FALSE
3787,3787,R.Simran Alpain Royle Work Gown,655,620,0,422,0,23-06-2021,0,Pcs,,0,0,1,01-01-2100,Bharat,0,,,0,FALSE
3788,3788,2 Pc Nighty,599,480,0,332,0,21-11-2022,6,Pcs,,0,0,1,01-01-2100,Bharat Sunder,4,,,0,FALSE
3789,3789,Tube Short 011 White,299,180,180,80,180,03-07-2021,2,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
3790,3790,Tube Short 011 Skin,299,180,180,80,180,23-01-2021,9,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
3791,3791,Tube Short 011 Black,299,180,180,80,180,02-10-2022,4,Pcs,,0,0,1,01-01-2100,Sunder,3,,,0,FALSE
3792,3792,Tube Top 1005 Blk,399,300,250,140,250,11-07-2021,0,Pcs,,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
3793,3793,Sweet Dream Shorts L,349,280,0,170,0,10-03-2022,0,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3794,3794,Sweet Dream Shorts XL,349,280,0,170,0,28-02-2021,1,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3795,3795,Sports Bra With Back hook 108,499,350,350,150,350,13-10-2022,5,Pcs,6212,0,0,2,01-01-2100,Sunder,1,,,0,FALSE
3796,3796,Gown Little Star 695,695,600,0,420,0,13-05-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3797,3797,Gown Little Star 770,770,700,0,465,0,19-11-2021,0,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3798,3798,Elle Belle Fancy Nighty 1 Pc,980,800,0,480,0,05-11-2022,4,Pcs,,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3799,3799,Elle Belle 899 959,899,800,0,480,0,16-05-2022,2,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3800,3800,Elle Belle 1199,1199,950,0,629,0,08-09-2022,3,Pcs,,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3801,3801,Elle Belle 1399,1399,1200,0,700,0,28-03-2022,0,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3802,3802,Push Up Set,999,600,0,300,0,17-12-2022,7,Pcs,,0,0,0,01-01-2100,Sunder,9,,,0,FALSE
3803,3803,Seamless Printed Shorts 2526,299,200,0,110,0,23-01-2021,10,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
3804,3804,Mix Printed Set 32,290,240,200,125,200,14-01-2022,0,Pcs,,0,0,0,01-01-2100,Sunder Hosiery,0,,,0,FALSE
3805,3805,Mix Printed Set 34,290,240,200,125,200,14-11-2021,1,Pcs,,0,0,0,01-01-2100,Sunder Hosiery,0,,,0,FALSE
3806,3806,Mix Printed Set 36,290,240,200,125,200,09-12-2022,1,Pcs,,0,0,0,01-01-2100,Sunder Hosiery,3,,,0,FALSE
3807,3807,Seamless Printed Panty 2524,449,200,250,95,180,19-01-2023,7,Pcs,6108,0,0,0,01-01-2100,Sunder,16,,,0,FALSE
3808,3808,Fancy  Seamless Panty 61651,399,199,130,75,115,28-04-2022,1,Pcs,6108,0,0,1,01-01-2100,Sunder,5,,,0,FALSE
3809,3809,Fancy  Seamless Panty 81290,399,199,130,85,115,25-09-2022,4,Pcs,6108,0,0,1,01-01-2100,Sunder,3,,,0,FALSE
3810,3810,Seamless Printed Panty 6037,449,200,250,85,180,29-12-2022,9,Pcs,6108,0,0,0,01-01-2100,Sunder,9,,,0,FALSE
3811,3811,8852 Fancy Net Panty,299,230,230,140,205,24-04-2022,0,Pcs,6108,0,0,2,01-01-2100,Sunder,3,,,0,FALSE
3812,3812,61612 Fancy Net Panty,199,180,150,85,125.5,25-07-2022,0,Pcs,6108,0,0,1,01-01-2100,Sunder,4,,,0,FALSE
3813,3813,Seamless Boy Leg Panty 2526,399,200,200,110,200,07-07-2022,-9,Pcs,6108,0,0,0,01-01-2100,Sunder,9,,,0,FALSE
3814,3814,Wired Bra Designer Padded 36 852,399,300,250,180,200,16-01-2023,4,Pcs,6212,0,0,2,01-01-2100,Sunder,2,,,0,FALSE
3815,3815,Wired Bra Designer Padded 38 852,399,300,250,180,200,27-12-2022,4,Pcs,6212,0,0,2,01-01-2100,Sunder,2,,,0,FALSE
3816,3816,Wired Bra Designer Padded 40 852,399,300,250,180,250,23-01-2021,3,Pcs,6212,0,0,2,01-01-2100,Sunder,0,,,0,FALSE
3817,3817,Push Up Bra Dot Print 502 36,399,350,250,180,200,04-08-2022,7,Pcs,6212,0,0,2,01-01-2100,Sunder,5,,,0,FALSE
3818,3818,Push Up Bra Dot Print 502 38,399,350,250,180,200,17-03-2022,1,Pcs,6212,0,0,2,01-01-2100,Sunder,1,,,0,FALSE
3819,3819,Push Up Bra Dot Print 502 40,399,350,250,180,200,09-03-2022,1,Pcs,6212,0,0,2,01-01-2100,Sunder,2,,,0,FALSE
3820,3820,Foam Bra 38  2268/2039,230,160,160,115,140,31-07-2021,1,Pcs,6212,0,0,1,01-01-2100,Sunder,0,,,0,FALSE
3821,3821,Slim Pad Bra 9908  36,399,290,250,150,250,25-07-2022,2,Pcs,6212,0,0,1,01-01-2100,Sunder,1,,,0,FALSE
3822,3822,EMADEE String Fancy Panty,250,185,150,80,150,16-01-2023,-4,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3823,3823,Fancy Net Panty 3728,250,185,150,80,150,19-07-2022,-8,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3824,3824,Fancy Net 3 Butterfly Panty 3741,250,185,150,80,150,03-03-2022,-6,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3825,3825,Fancy Net Panty 3792,250,185,150,80,150,02-04-2022,-5,Pcs,6108,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3826,3826,Fancy Net Panty 8048,250,185,150,80,150,14-09-2022,-5,Pcs,6108,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
3827,3827,Fancy Net Panty 3856,250,190,150,80,150,25-12-2022,-6,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
3828,3828,Fancy Net Panty 6810 6813,250,185,150,80,150,06-01-2023,31,Pcs,6108,0,0,0,01-01-2100,Sunder,5,,,0,FALSE
3829,3829,Fancy Net Panty 3579,250,185,150,80,150,25-04-2022,-3,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
3830,3830,Push Up Plain 269 Black 36,499,300,250,170,250,17-12-2022,5,Pcs,,0,0,0,01-01-2100,Kavjay Updated 20220215,5,,,0,FALSE
3831,3831,Push Up Plain 269 Dark Brown 32,499,300,250,140,250,22-12-2022,-1,Pcs,,0,0,1,01-01-2100,Kavjay Updated 20220215,11,,,0,FALSE
3832,3832,Push Up Plain 269 Pink 32,499,300,250,140,250,05-02-2022,1,Pcs,,0,0,1,01-01-2100,Kavjay Updated 20220215,0,,,0,FALSE
3833,3833,Push Up Plain 269 Pink 34,499,300,250,140,250,12-05-2021,0,Pcs,,0,0,1,01-01-2100,Kavjay Updated 20220215,0,,,0,FALSE
3834,3834,Push Up Plain 269 Pink 36,499,300,250,170,250,25-01-2022,1,Pcs,,0,0,2,01-01-2100,Kavjay Updated 20220215,0,,,0,FALSE
3835,3835,Khushi Set 40,244,200,180,108,135,17-03-2021,6,Pcs,,0,0,0,01-01-2100,Swaroop,0,,,0,FALSE
3836,3836,Kly Sharon B Slim Pad 40,347,310,0,215.14,0,17-04-2022,3,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,1,,,0,FALSE
3837,3837,Kly Sharon C Slim Pad 30 321,321,285,0,199.02,0,12-10-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,4,,,0,FALSE
3838,3838,Kly Sharon C Slim Pad 38,337,300,0,208.94,0,11-08-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,2,,,0,FALSE
